CGPA,Domain,Hours Spent,Degree,Revisit Frequency
8.934432468932267,Cloud Computing,4,IOT,Daily
4.983006455906816,Web Development,3,IT,Weekly
7.6605594501388214,Cloud Computing,2,CSE,Daily
7.811907942272003,Data Science,5,CSE,Weekly
4.035672726810935,Web Development,3,Other,Daily
6.0075588938313,Web Development,1,IT,Daily
9.62540329439037,Cloud Computing,4,IOT,Weekly
7.168574032399292,Data Science,2,IT,Daily
4.860215693463186,Web Development,5,CSE,Weekly
9.83930264918741,Cloud Computing,4,IOT,Weekly
4.876411099055534,Web Development,5,Other,Daily
7.473393274704096,Data Science,2,IOT,Daily
5.122771270174115,Web Development,3,IOT,Daily
6.11752257848084,Web Development,3,IOT,Weekly
6.452347542637641,Web Development,4,IOT,Weekly
6.300055338432135,Web Development,4,IOT,Weekly
7.386325419753524,Cloud Computing,4,IOT,Daily
9.816940097539938,Data Science,4,Other,Daily
5.247535406250898,Web Development,2,Other,Daily
4.8982261180373,Web Development,4,Other,Daily
4.474624471542616,Web Development,5,IOT,Daily
9.04604788642726,Cloud Computing,5,IT,Daily
5.286406918589593,Web Development,4,IOT,Daily
7.453216805768083,Data Science,5,CSE,Daily
7.436627933989747,Data Science,3,IOT,Daily
6.261176893250447,Web Development,2,IOT,Weekly
6.641021610475128,Web Development,3,CSE,Daily
6.504489886536983,Web Development,3,IT,Weekly
6.1321270658708285,Web Development,5,CSE,Daily
9.004168858476143,Cloud Computing,5,Other,Daily
8.619150088042037,Cloud Computing,4,IT,Daily
8.213494265925839,Data Science,5,Other,Daily
8.369494456595863,Data Science,3,Other,Weekly
8.860997394764278,Data Science,1,IOT,Daily
5.149732262057151,Web Development,5,IT,Weekly
6.1761887822525985,Web Development,1,CSE,Weekly
9.75298594094845,Data Science,5,CSE,Daily
8.05135980484475,Cloud Computing,1,CSE,Daily
5.138406793500072,Web Development,3,IOT,Daily
8.538728717382604,Cloud Computing,3,CSE,Daily
5.389011559640463,Web Development,2,CSE,Weekly
8.822306684084765,Data Science,3,CSE,Weekly
8.982088079447852,Cloud Computing,5,IOT,Weekly
6.052846718420351,Web Development,3,Other,Weekly
5.973040442130026,Web Development,4,CSE,Daily
9.859425004228752,Cloud Computing,1,IOT,Weekly
6.9805782155657905,Web Development,5,IT,Daily
8.809693739907178,Data Science,2,IOT,Daily
7.961101161555445,Data Science,1,Other,Daily
5.666559921295097,Web Development,1,IT,Weekly
8.287305720983088,Data Science,5,IOT,Daily
5.766510226631917,Web Development,3,IT,Weekly
9.968341458961964,Data Science,1,IOT,Daily
8.439557037280753,Data Science,3,Other,Daily
5.683040085249817,Web Development,5,IT,Daily
5.259079676253205,Web Development,5,Other,Daily
5.6539219528303395,Web Development,1,CSE,Weekly
9.972495602368443,Cloud Computing,4,IT,Daily
8.389932344430417,Data Science,4,Other,Daily
9.444749452797117,Data Science,3,Other,Daily
8.265127990072111,Data Science,1,IT,Weekly
5.6901266195067,Web Development,4,CSE,Daily
7.981648289304238,Cloud Computing,1,CSE,Daily
7.3334438291514825,Cloud Computing,5,Other,Weekly
6.2045630003624925,Web Development,2,IOT,Weekly
4.79142104373223,Web Development,4,IOT,Daily
8.71824890664902,Cloud Computing,1,IT,Daily
4.5735009161070534,Web Development,4,CSE,Weekly
5.842645633794384,Web Development,1,IOT,Weekly
4.465725646351403,Web Development,5,CSE,Weekly
7.180154512467323,Data Science,5,IT,Daily
8.291761634603374,Data Science,5,CSE,Daily
6.197140869336054,Web Development,1,IT,Daily
4.862551201998806,Web Development,4,IOT,Weekly
7.715830592266902,Cloud Computing,4,IOT,Daily
7.009003846760252,Data Science,1,CSE,Weekly
9.387585588189438,Data Science,2,IT,Daily
6.927680674390881,Web Development,4,IT,Weekly
8.044712281810307,Cloud Computing,5,IT,Weekly
4.512240317869967,Web Development,2,CSE,Weekly
7.696487712716311,Cloud Computing,2,IT,Daily
6.699022094928975,Web Development,5,Other,Weekly
6.979264454871436,Web Development,5,Other,Daily
4.23767527792997,Web Development,4,CSE,Daily
8.477162518496481,Cloud Computing,3,IT,Daily
9.67331587303796,Data Science,4,Other,Daily
7.328148484820634,Cloud Computing,2,IT,Weekly
4.030155209166086,Web Development,1,IOT,Weekly
8.734216233937044,Cloud Computing,1,Other,Daily
4.38942897408733,Web Development,2,IOT,Weekly
4.675584537428085,Web Development,4,Other,Weekly
6.951818756634544,Web Development,3,CSE,Weekly
7.035229312423015,Cloud Computing,2,IOT,Weekly
8.579635331934341,Data Science,1,IOT,Weekly
8.971595911886155,Data Science,2,IOT,Daily
8.09113210952572,Data Science,2,Other,Daily
8.160767098898608,Cloud Computing,3,IT,Weekly
8.06342758336714,Data Science,1,IOT,Daily
8.260304218542208,Cloud Computing,1,IT,Weekly
9.03056086103483,Data Science,1,IT,Daily
9.249054292274725,Data Science,5,IT,Daily
4.044548571754417,Web Development,3,Other,Daily
7.318749687764382,Cloud Computing,2,IOT,Weekly
7.240154287103601,Data Science,4,IT,Weekly
4.341345629376809,Web Development,3,IOT,Daily
7.5456300095661994,Data Science,3,IOT,Daily
4.323452506093984,Web Development,1,IT,Daily
5.801668355876301,Web Development,5,IOT,Daily
6.230129485500105,Web Development,2,CSE,Daily
7.567979850222196,Cloud Computing,3,Other,Weekly
8.12669665779527,Cloud Computing,1,Other,Weekly
7.35263414573159,Data Science,4,Other,Weekly
7.391128910508135,Data Science,1,IT,Weekly
9.133648573334353,Data Science,2,CSE,Daily
8.804557679520606,Data Science,3,Other,Daily
8.45705846895457,Data Science,2,CSE,Weekly
5.391763392358397,Web Development,4,IT,Daily
6.018233898073323,Web Development,4,IT,Daily
4.851069991099536,Web Development,5,CSE,Daily
8.07542719030216,Cloud Computing,4,CSE,Daily
6.734958587216001,Web Development,2,Other,Weekly
5.437596795739057,Web Development,1,CSE,Weekly
6.439431754508285,Web Development,4,CSE,Daily
7.021895487349775,Data Science,5,IOT,Weekly
6.95423623398799,Web Development,3,Other,Daily
8.432132478767212,Cloud Computing,4,CSE,Weekly
7.837330034247517,Data Science,3,CSE,Weekly
9.00703925302297,Cloud Computing,2,IOT,Daily
6.732451094783094,Web Development,3,IT,Daily
5.668363085098927,Web Development,5,IT,Daily
7.631077422101463,Data Science,2,Other,Daily
6.792878867206671,Web Development,2,IT,Weekly
8.972221868253358,Data Science,1,CSE,Daily
9.134762109560011,Cloud Computing,4,CSE,Weekly
5.613105188834614,Web Development,2,CSE,Weekly
9.818735508869032,Cloud Computing,3,CSE,Weekly
4.385738360346668,Web Development,3,CSE,Weekly
5.037407050338198,Web Development,1,CSE,Weekly
9.560895776411158,Cloud Computing,4,Other,Daily
5.389290985483465,Web Development,1,IOT,Daily
4.54318371724521,Web Development,5,Other,Weekly
8.618611378244108,Cloud Computing,5,Other,Weekly
7.973157726032477,Data Science,3,CSE,Weekly
7.099944142943101,Data Science,3,IT,Weekly
4.858821560182985,Web Development,5,CSE,Daily
7.009442231533088,Data Science,2,IT,Daily
6.412870110429299,Web Development,1,Other,Weekly
9.89229053178946,Data Science,5,IT,Weekly
8.821087759756455,Data Science,1,IT,Daily
4.041768518557494,Web Development,3,IT,Weekly
6.848449906921677,Web Development,5,CSE,Daily
5.51311499126305,Web Development,2,IT,Weekly
9.497163540513286,Data Science,1,IT,Weekly
6.1333526179800115,Web Development,4,IT,Weekly
5.742094516364957,Web Development,3,Other,Daily
9.548096371267532,Data Science,4,IOT,Weekly
5.576012471995226,Web Development,3,Other,Weekly
7.062552025221199,Cloud Computing,4,IOT,Daily
9.686300011354263,Cloud Computing,2,IOT,Weekly
5.903628785003249,Web Development,4,IT,Weekly
6.264599625504442,Web Development,3,IOT,Weekly
6.532862910142672,Web Development,5,Other,Weekly
4.693906309428329,Web Development,5,IOT,Weekly
7.666506850110345,Data Science,4,CSE,Weekly
9.70497124949047,Data Science,3,CSE,Weekly
9.945723073621743,Data Science,3,IT,Weekly
5.9954922899103185,Web Development,4,IOT,Daily
6.526511436818248,Web Development,5,IT,Weekly
9.666545211454089,Cloud Computing,2,IT,Daily
5.338662425066518,Web Development,2,IT,Daily
7.415014650276574,Data Science,4,CSE,Weekly
5.568785948212174,Web Development,3,IOT,Weekly
5.8979290404401565,Web Development,3,Other,Weekly
9.793157118370226,Data Science,5,Other,Daily
6.893982793141589,Web Development,1,CSE,Daily
5.61335131084078,Web Development,2,IOT,Daily
8.04282577149022,Data Science,5,IOT,Daily
6.219270573162706,Web Development,1,IOT,Weekly
4.952775948124346,Web Development,1,IOT,Daily
6.739205594595505,Web Development,5,CSE,Weekly
4.063462141719647,Web Development,2,CSE,Daily
5.332393743928107,Web Development,4,IOT,Daily
9.161310601456915,Cloud Computing,5,IT,Daily
8.745594146639174,Cloud Computing,2,IT,Daily
7.45296598177063,Cloud Computing,3,IT,Weekly
9.00094345516136,Data Science,5,CSE,Daily
6.042529723164546,Web Development,5,Other,Daily
9.389028485033634,Data Science,2,Other,Weekly
5.8549597957772,Web Development,4,Other,Daily
6.086347688169146,Web Development,1,IOT,Daily
6.475206974167415,Web Development,4,IOT,Daily
7.951776488343045,Cloud Computing,3,Other,Daily
5.896382771227648,Web Development,3,Other,Daily
8.746869362494675,Cloud Computing,1,IT,Daily
9.868384625105104,Cloud Computing,4,CSE,Weekly
8.642088221894596,Data Science,4,IT,Daily
8.818907927257207,Data Science,5,Other,Weekly
7.628147472318954,Cloud Computing,3,IOT,Weekly
7.678096125466816,Cloud Computing,1,IT,Weekly
4.379752590421974,Web Development,1,CSE,Daily
7.31539808312631,Data Science,1,CSE,Daily
4.6978718309816845,Web Development,4,Other,Daily
5.384842314324731,Web Development,4,IT,Daily
5.14006091256789,Web Development,5,CSE,Daily
6.870125581247972,Web Development,3,IOT,Daily
5.228723607907243,Web Development,1,IOT,Weekly
9.176533340585255,Data Science,4,IT,Weekly
5.825570449062947,Web Development,5,IT,Weekly
5.101305086791258,Web Development,2,CSE,Weekly
6.224631967799855,Web Development,5,IT,Daily
8.460870449145109,Cloud Computing,5,CSE,Daily
8.537307281715128,Data Science,4,Other,Weekly
9.989121632659918,Data Science,3,CSE,Weekly
5.489958098077466,Web Development,3,IT,Weekly
6.342169074752394,Web Development,3,IOT,Daily
7.0272444058891,Cloud Computing,4,IOT,Daily
5.182752226554488,Web Development,5,IOT,Daily
4.017804362002939,Web Development,4,Other,Daily
6.609987885399719,Web Development,4,Other,Weekly
4.500083170396099,Web Development,2,Other,Weekly
9.92546093005609,Cloud Computing,3,Other,Weekly
9.127376701702946,Cloud Computing,3,IT,Weekly
5.1125301573453115,Web Development,1,Other,Daily
6.695751339735864,Web Development,3,IOT,Weekly
6.265528587987683,Web Development,1,IT,Daily
7.345352364189106,Data Science,3,IOT,Daily
4.845714313912535,Web Development,5,CSE,Daily
8.802011610110178,Data Science,5,IOT,Weekly
6.706799430052641,Web Development,5,IOT,Daily
7.353662185882605,Data Science,3,Other,Daily
9.529562648691606,Cloud Computing,2,IOT,Weekly
5.616388881994155,Web Development,2,CSE,Weekly
7.852842187436249,Cloud Computing,1,CSE,Weekly
9.613258924939874,Data Science,2,Other,Weekly
7.998448265006678,Data Science,2,Other,Weekly
8.820743558180304,Cloud Computing,3,CSE,Daily
7.729426643698904,Cloud Computing,2,IT,Weekly
4.286710993928156,Web Development,3,CSE,Weekly
8.008275162372074,Cloud Computing,2,CSE,Daily
5.760216929561653,Web Development,2,CSE,Daily
8.467869474601573,Cloud Computing,2,IOT,Daily
